Wavelength,Spectrum Fit
380,0.243493274138039
381,0.24285675528388
382,0.242360126729675
383,0.24201398407144
384,0.241828691594303
385,0.241814306011264
386,0.24198049801691
387,0.242336473634543
388,0.242890897556962
389,0.243651820764925
390,0.245447237326488
391,0.246779435495111
392,0.248362224076663
393,0.250201128122254
394,0.252313473401976
395,0.254710698469425
396,0.25738279259841
397,0.260367724341009
398,0.263683443810242
399,0.267322279966545
400,0.271332668674241
401,0.275743478251218
402,0.280576996386268
403,0.285894344611597
404,0.291753695680068
405,0.298247938087956
406,0.305391103675801
407,0.313361683994987
408,0.322308644703747
409,0.332074470947554
410,0.343293500849299
411,0.355151882509581
412,0.368300073125397
413,0.382761325190614
414,0.398226398177528
415,0.414631413031867
416,0.432323092117538
417,0.450952458789142
418,0.470397651057012
419,0.490218288064392
420,0.510391799633968
421,0.529985715690142
422,0.549846666283012
423,0.569478918697149
424,0.58936653830327
425,0.609461855833
426,0.629744772059933
427,0.651114733047082
428,0.672234325391783
429,0.69307560144314
430,0.71362777158343
431,0.732996319756383
432,0.752039017088802
433,0.770299802879589
434,0.788218112398553
435,0.80621737927998
436,0.824751033551683
437,0.842852351513166
438,0.861029997197381
439,0.877878966367609
440,0.893369735456869
441,0.906608521000498
442,0.918537058280835
443,0.929059636100948
444,0.939113814144415
445,0.948671820949171
446,0.958899136361396
447,0.968823313380421
448,0.97804122532612
449,0.98586213645641
450,0.991082249998369
451,0.994691529085436
452,0.995713799217444
453,0.995992565926268
454,0.995039754828371
455,0.994698354990942
456,0.994644267380323
457,0.994726400429255
458,0.995633637387031
459,0.996565019825482
460,0.99781211157671
461,0.998772259489884
462,0.999309386463446
463,1
464,0.999084741483626
465,0.997698650279523
466,0.995151512385433
467,0.991562679697564
468,0.987051816660793
469,0.981826066147148
470,0.975766707530574
471,0.969914265026371
472,0.963789932318079
473,0.957274559461912
474,0.950771766147809
475,0.944621282941733
476,0.938476413443106
477,0.932809469076208
478,0.927693222240888
479,0.922789806270201
480,0.91830695865324
481,0.914555470702888
482,0.910997688442719
483,0.907724733026756
