Wavelength,Melatonin CA%,Standard Deviation,Fit,Residual,Residual ABS,Variance in,Weights normalized
420,0.0362125182245713,0.638877359364487,0.111280243588597,0.0750677253640259,0.0750677253640259,8.09900472665099,0.00293598338004135
440,0.698911587216713,0.304551424200313,0.194103192547819,-0.504808394668894,0.504808394668894,0.0816905436507389,0.291080732354859
460,0.750908800408595,0.294623581732709,0.304851583703539,-0.446057216705055,0.446057216705055,0.0717410280111561,0.331449714780028
480,1,0.193129264693366,0.458398106334612,-0.541601893665388,0.541601893665388,0.0237785432723237,1
500,0.77532263700846,0.42782239528538,0.656405408933857,-0.118917228074603,0.118917228074603,0.147013405079964,0.161744048166152
530,0.393682820521033,0.859807229725372,0.959960700102271,0.566277879581239,0.566277879581239,1.04978434221492,0.0226508839159801
560,0,0,0.941924595093154,0.941924595093154,0.941924595093154,0.586637837968146,0.0405335996646279
590,0.248355597079873,0.244239381716557,0.683824039720085,0.435468442640212,0.435468442640212,0.116086727757394,0.204834297009541
620,0.268638253225367,0.659599135585195,0.330079665070418,0.0614414118450509,0.0614414118450509,0.807825860380223,0.0294352340504817
