m0,c0,r0,k1,k2,inhMWS,fB0,fD0,fE0,dens_R,dens_C,dens_CS,dens_M
0.0671162359417527,0.210262949748088,0.129515126585251,1,10,1,0.0773649580774239,0.0660126900922512,0.706508396945179,0.4,0.38,0.3,4e-05
