m0,c0,r0,k1,k2,inhMWS,fB0,fD0,fE0,dens_R,dens_C,dens_CS,dens_M
0.69492431786737,0.0899000243489634,0.690305135056763,1,10,0.902528551900252,0.783834494133096,0.805741854927517,0.45178281102623,0.4,0.38,0.3,4e-05
