m0,c0,r0,k1,k2,inhMWS,fB0,fD0,fE0,dens_R,dens_C,dens_CS,dens_M
1.28288389385,0.0833862208667553,0.599191737612468,1,10,0.42064364505022,0.575104928167506,0.00111143116482383,0.380878184685854,0.4,0.38,0.3,4e-05
