m0,c0,r0,k1,k2,inhMWS,fB0,fD0,fE0,dens_R,dens_C,dens_CS,dens_M
0.334541287067688,0.0301458443085919,0.205122444716361,1,10,1.16773653718077,0.302054754693894,1.04772710012837,0.722700076104789,0.4,0.38,0.3,4e-05
