m0,c0,r0,k1,k2,inhMWS,fB0,fD0,fE0,dens_R,dens_C,dens_CS,dens_M
0.946671792011122,0.0300738397924078,0.101709706121571,1,10,1,0.755789085085307,0.123088307830884,0.000344922897046959,0.4,0.38,0.3,4e-05
