Wavelength,Melatonin CA%,Standard Deviation,Fit,Residual,Residual ABS,Variance in,Weights normalized
420,0.169166967376743,0.935102677512684,0.382385872160922,0.21321890478418,0.21321890478418,0.415984534616506,0.296607719234982
440,0.44238721122043,1.84446729828194,0.574523219417693,0.132136008197263,0.132136008197263,1.39625613704871,0.0883679009715412
460,0.851060756908455,1.02090625915701,0.777370465919208,-0.0736902909892478,0.0736902909892478,0.31776057004144,0.388293059876927
480,0.913258861731121,0.651820365790077,0.929157110068763,0.0158982483376423,0.0158982483376423,0.123384224049627,1
500,1,0.760574070581803,0.998133681603274,-0.00186631839672569,0.00186631839672569,0.157363095633231,0.784073442080734
530,0.620663763023819,1.11789102208738,0.86711614154184,0.246452378518021,0.246452378518021,0.459399943697345,0.268576924621726
560,0,0,0.476703371554613,0.476703371554613,0.476703371554613,0.228915073490771,0.53899562911309
590,0.150375115729593,1.68557698684662,0.199716631008635,0.0493415152790417,0.0493415152790417,2.52230977574204,0.0489171572961647
620,0.552951433517374,1.12543381580105,0.0813304807920662,-0.471620952725308,0.471620952725308,0.490200730872163,0.251701428168217
