m0,c0,r0,k1,k2,inhMWS,fB0,fD0,fE0,dens_R,dens_C,dens_CS,dens_M
0.441800382121422,0.0951553368960801,0.472791933141366,1,10,0.963357060762672,0.631003611794962,0.798352790702596,0.482226499730717,0.4,0.38,0.3,4e-05
