m0,c0,r0,k1,k2,inhMWS,fB0,fD0,fE0,dens_R,dens_C,dens_CS,dens_M
0.946720392694631,0.0300148221025963,0.100370161628275,1,10,1,1.5,2.42124267608591e-05,0.82582764975418,0.4,0.38,0.3,4e-05
