m0,c0,r0,k1,k2,inhMWS,fB0,fD0,fE0,dens_R,dens_C,dens_CS,dens_M
0.398935532209903,0.0301244470740335,1.13281450943509,1,10,1,1.5,0.322054008117024,1.24880279002184,0.4,0.38,0.3,4e-05
