Wavelength,Spectrum Fit
380,0.220292948511654
381,0.219998429546806
382,0.2198394746089
383,0.219824304131642
384,0.219960859555264
385,0.22025676138054
386,0.220719268292918
387,0.221355237977195
388,0.222171090189494
389,0.223172772570749
390,0.224376287585763
391,0.225768850475362
392,0.227362932020316
393,0.229162484518955
394,0.231171098728317
395,0.2333917320175
396,0.235826339712391
397,0.238477227936565
398,0.241345860088039
399,0.24443244391292
400,0.247738030167575
401,0.251262701954279
402,0.255005929162358
403,0.258967878480131
404,0.263148426126469
405,0.267548552158971
406,0.272167485309673
407,0.277010286656256
408,0.282083515468082
409,0.287386584863788
410,0.292952678234097
411,0.298765032053261
412,0.304875659175696
413,0.311324314806209
414,0.318148037811032
415,0.325404473093873
416,0.333212140378299
417,0.341661029929685
418,0.350847849516795
419,0.360816056490563
420,0.371652572286452
421,0.383160984475551
422,0.395557610581781
423,0.408672982710349
424,0.422668904745704
425,0.437504777060996
426,0.453139714443482
427,0.470001105534628
428,0.487430482122358
429,0.505321412487226
430,0.523602095723051
431,0.541674085081532
432,0.55995220894844
433,0.578096913853606
434,0.596338298517032
435,0.61492195052493
436,0.63416466323681
437,0.653342108653006
438,0.672852542652225
439,0.691618705282439
440,0.709538054751259
441,0.725887375258197
442,0.741358477214301
443,0.755744548694924
444,0.769791959514116
445,0.783442568003837
446,0.797898324423101
447,0.81188980663183
448,0.825553103601399
449,0.838046354601978
450,0.848014491668706
451,0.856774096881786
452,0.862883683611005
453,0.868436458429534
454,0.872470330133973
455,0.87713352901656
456,0.881896484275059
457,0.88687905225031
458,0.892531350295803
459,0.898311974400401
460,0.904261834008072
461,0.910141583200788
462,0.91524243755854
463,0.92071349053455
464,0.924348134091459
465,0.927548969256973
466,0.929308314824437
467,0.929862051406311
468,0.92945644882026
469,0.928000248608175
470,0.925197726182628
471,0.922901715229574
472,0.920006938333285
473,0.916223947031502
474,0.912465018535023
475,0.909094575560292
476,0.905767591705628
477,0.902557245720744
478,0.90020682884682
479,0.898003807282313
480,0.896399682639161
481,0.895632668982038
482,0.895052703454309
483,0.894818059773383
484,0.894563083837374
485,0.894362984979963
486,0.893757982455923
487,0.893835399622797
488,0.893989151304982
489,0.894139797657939
490,0.894930400224828
491,0.897421676813628
492,0.900120834247184
493,0.903523252903337
494,0.90731712292349
495,0.91101618276129
496,0.915036032562766
497,0.918286966511692
498,0.921947056484868
499,0.92507441160438
500,0.928580890445242
501,0.932166594344354
502,0.936009756435737
503,0.94031642585622
504,0.944536850402906
505,0.94848909134739
506,0.952734400688906
507,0.957041734644668
508,0.960683852433348
509,0.965266235510221
510,0.968718781909378
511,0.971919090112285
512,0.975913600602685
513,0.978716987630864
514,0.982347617524716
515,0.985746819342325
516,0.989165883081753
517,0.992131625964557
518,0.995339357127823
519,0.997547461604041
520,0.999294719053482
521,1
522,0.999323815897425
523,0.997910459903408
524,0.995626901874262
525,0.992727132889304
526,0.988689611619568
527,0.9846241466321
528,0.980664778188588
529,0.974958702559294
530,0.969787971670273
531,0.964069397179879
532,0.957793195870501
533,0.951775162250733
534,0.945209483499038
535,0.937696009553465
536,0.931380819548516
537,0.924130928477444
538,0.916772224976951
539,0.90849232373743
540,0.899600578028699
541,0.890016874307775
542,0.879932561587743
543,0.868332064227324
