m0,c0,r0,k1,k2,inhMWS,fB0,fD0,fE0,dens_R,dens_C,dens_CS,dens_M
1.25774283281144,0.0487809552435361,0.731085778392778,1,10,1,0.982664927276202,0.0602332228870269,0.18935347640045,0.4,0.38,0.3,4e-05
