m0,c0,r0,k1,k2,inhMWS,fB0,fD0,fE0,dens_R,dens_C,dens_CS,dens_M
0.182976310907834,0.0301116748773086,0.631956419203783,1,10,1,1.5,8.63644003561966e-05,0.766861644621508,0.4,0.38,0.3,4e-05
