Wavelength,Melatonin CA%,Standard Deviation,Fit,Residual,Residual ABS,Variance in,Weights normalized
420,0.169166967376743,0.935102677512684,0.356144431719544,0.186977464342801,0.186977464342801,0.415984534616506,0.296607719234982
440,0.44238721122043,1.84446729828194,0.547441559230383,0.105054348009953,0.105054348009953,1.39625613704871,0.0883679009715412
460,0.851060756908455,1.02090625915701,0.755929923390507,-0.0951308335179482,0.0951308335179482,0.31776057004144,0.388293059876927
480,0.913258861731121,0.651820365790077,0.919066785285096,0.00580792355397541,0.00580792355397541,0.123384224049627,1
500,1,0.760574070581803,0.996905297199575,-0.00309470280042534,0.00309470280042534,0.157363095633231,0.784073442080734
530,0.620663763023819,1.11789102208738,0.842754411808975,0.222090648785157,0.222090648785157,0.459399943697345,0.268576924621726
560,0,0,0.349654267892348,0.349654267892348,0.349654267892348,0.228915073490771,0.53899562911309
590,0.150375115729593,1.68557698684662,0.207176674301644,0.0568015585720507,0.0568015585720507,2.52230977574204,0.0489171572961647
620,0.552951433517374,1.12543381580105,0.172221701024572,-0.380729732492803,0.380729732492803,0.490200730872163,0.251701428168217
