m0,c0,r0,k1,k2,inhMWS,fB0,fD0,fE0,dens_R,dens_C,dens_CS,dens_M
0.0703379278048951,0.0350366085191365,0.11766483025296,1,10,1,1.5,0.763137173890379,1.19991017930614,0.4,0.38,0.3,4e-05
